incident_id,ARREST,incident_hour,offense_category_name,crime_against,victim_type_name,weapon_name,agency_type_name,population_group,victim_age_group,offender_age_group,stolen_count,recovered_count,suburban_area
166248068,0,20.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166248069,0,20.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166248071,0,20.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166248083,0,19.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,County,10K-50K,26-35,36-50,1.0,1.0,N
166248084,0,21.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,N
166248104,0,14.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,County,10K-50K,26-35,36-50,1.0,1.0,N
166248105,0,16.0,Assault Offenses,Person,Individual,Personal Weapons,County,10K-50K,26-35,36-50,1.0,1.0,N
166248108,0,18.0,Assault Offenses,Person,Individual,Personal Weapons,County,10K-50K,26-35,36-50,1.0,1.0,N
166248144,0,1.0,Sex Offenses,Person,Individual,Personal Weapons,City,Under 10K,26-35,26-35,1.0,1.0,N
166248152,0,10.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,Under 10K,26-35,Under 18,1.0,1.0,N
166248154,0,9.0,Kidnapping/Abduction,Person,Individual,Unknown,City,Under 10K,26-35,26-35,1.0,1.0,N
166248155,0,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,Under 10K,26-35,18-25,1.0,1.0,N
166248160,0,23.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,Under 10K,26-35,26-35,1.0,1.0,N
166248161,1,5.0,Assault Offenses,Person,Individual,Handgun,City,Under 10K,26-35,36-50,1.0,1.0,N
166248162,0,20.0,Assault Offenses,Person,Individual,Unknown,City,Under 10K,26-35,26-35,1.0,1.0,N
166248170,0,9.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,Under 10K,26-35,26-35,1.0,1.0,N
166248176,0,17.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,Under 10K,36-50,51-65,1.0,1.0,N
166248181,1,7.0,Assault Offenses,Person,Law Enforcement Officer,Personal Weapons,City,Under 10K,26-35,51-65,1.0,1.0,N
166248186,0,10.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,Under 10K,36-50,36-50,1.0,1.0,N
166248191,0,22.0,Homicide Offenses,Person,Individual,Handgun,City,Under 10K,36-50,26-35,1.0,1.0,N
166248222,0,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,Under 10K,18-25,36-50,1.0,1.0,N
166248308,1,3.0,Assault Offenses,Person,Law Enforcement Officer,Knife/Cutting Instrument,County,10K-50K,18-25,18-25,1.0,1.0,Y
166248320,0,11.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,County,10K-50K,36-50,26-35,1.0,1.0,Y
166248329,0,14.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,Y
166248335,1,12.0,Embezzlement,Property,Individual,Personal Weapons,County,10K-50K,26-35,18-25,1.0,1.0,Y
166248339,0,13.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,County,10K-50K,36-50,26-35,1.0,1.0,Y
166248342,1,0.0,Assault Offenses,Person,Individual,Personal Weapons,County,10K-50K,26-35,36-50,1.0,1.0,Y
166248349,1,15.0,Assault Offenses,Person,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,Y
166248351,0,22.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,County,10K-50K,18-25,26-35,1.0,1.0,Y
166248353,0,9.0,Fraud Offenses,Property,Individual,Personal Weapons,County,10K-50K,18-25,26-35,1.0,1.0,Y
166248358,0,9.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,Y
166248359,0,13.0,Fraud Offenses,Property,Individual,Personal Weapons,County,10K-50K,18-25,36-50,1.0,1.0,Y
166248360,0,14.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,Y
166248364,1,21.0,Assault Offenses,Person,Individual,Personal Weapons,County,10K-50K,18-25,18-25,1.0,1.0,Y
166248369,0,23.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,County,10K-50K,36-50,18-25,1.0,1.0,Y
166420517,0,18.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,Under 10K,26-35,26-35,1.0,1.0,N
166420582,0,1.0,Assault Offenses,Person,Individual,Personal Weapons,County,50K-100K,36-50,36-50,1.0,1.0,Y
166420584,1,4.0,Assault Offenses,Person,Individual,Personal Weapons,County,50K-100K,36-50,26-35,1.0,1.0,Y
166420590,0,19.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,County,50K-100K,36-50,26-35,1.0,1.0,Y
166420596,1,13.0,Assault Offenses,Person,Individual,Personal Weapons,County,50K-100K,18-25,26-35,1.0,1.0,Y
166420597,0,13.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,County,50K-100K,26-35,26-35,1.0,1.0,Y
166420600,1,8.0,Assault Offenses,Person,Law Enforcement Officer,Personal Weapons,County,50K-100K,18-25,36-50,1.0,1.0,Y
166420611,0,11.0,Assault Offenses,Person,Individual,Personal Weapons,County,50K-100K,36-50,36-50,1.0,1.0,Y
166420620,0,16.0,Fraud Offenses,Property,Individual,Personal Weapons,County,50K-100K,18-25,26-35,1.0,1.0,Y
166420623,0,0.0,Assault Offenses,Person,Individual,Personal Weapons,County,50K-100K,26-35,26-35,1.0,1.0,Y
166420633,0,17.0,Extortion/Blackmail,Property,Individual,Personal Weapons,County,50K-100K,18-25,26-35,1.0,1.0,Y
166420640,0,10.0,Fraud Offenses,Property,Individual,Personal Weapons,County,50K-100K,36-50,26-35,1.0,1.0,Y
166420647,0,21.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,County,50K-100K,36-50,26-35,1.0,1.0,Y
166420648,0,6.0,Assault Offenses,Person,Individual,Knife/Cutting Instrument,County,50K-100K,18-25,18-25,1.0,1.0,Y
166420654,0,16.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,County,50K-100K,26-35,26-35,1.0,1.0,Y
166420662,0,12.0,Counterfeiting/Forgery,Property,Individual,Personal Weapons,County,50K-100K,26-35,36-50,1.0,1.0,Y
166420671,0,9.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,County,50K-100K,26-35,26-35,1.0,1.0,Y
166420707,0,23.0,Assault Offenses,Person,Individual,Personal Weapons,County,50K-100K,26-35,51-65,1.0,1.0,Y
166420713,0,20.0,Assault Offenses,Person,Individual,Personal Weapons,County,50K-100K,26-35,36-50,1.0,1.0,Y
166420715,1,21.0,Assault Offenses,Person,Individual,Personal Weapons,County,50K-100K,26-35,26-35,1.0,1.0,Y
166420716,0,23.0,Assault Offenses,Person,Individual,Personal Weapons,County,50K-100K,26-35,26-35,1.0,1.0,Y
166420717,0,3.0,Assault Offenses,Person,Individual,Personal Weapons,County,50K-100K,26-35,36-50,1.0,1.0,Y
166420731,0,8.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,County,50K-100K,26-35,26-35,1.0,1.0,Y
166420760,0,16.0,Fraud Offenses,Property,Individual,Personal Weapons,County,50K-100K,36-50,26-35,1.0,1.0,Y
166420767,0,8.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,County,50K-100K,26-35,26-35,1.0,1.0,Y
166420774,0,17.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,County,50K-100K,36-50,26-35,1.0,1.0,Y
166420776,0,0.0,Assault Offenses,Person,Individual,Personal Weapons,County,50K-100K,26-35,36-50,1.0,1.0,Y
166420786,0,13.0,Assault Offenses,Person,Individual,Knife/Cutting Instrument,County,50K-100K,36-50,26-35,1.0,1.0,Y
166420787,0,16.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,County,50K-100K,26-35,26-35,1.0,1.0,Y
166420792,0,7.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,County,50K-100K,36-50,26-35,1.0,1.0,Y
166420795,0,13.0,Sex Offenses,Person,Individual,Personal Weapons,County,50K-100K,36-50,26-35,1.0,1.0,Y
166420811,1,9.0,Assault Offenses,Person,Individual,Personal Weapons,County,50K-100K,36-50,Under 18,1.0,1.0,Y
166420822,0,16.0,Assault Offenses,Person,Individual,Unknown,County,50K-100K,26-35,26-35,1.0,1.0,Y
166420850,0,14.0,Assault Offenses,Person,Individual,Personal Weapons,County,50K-100K,18-25,26-35,1.0,1.0,Y
166420863,0,12.0,Fraud Offenses,Property,Individual,Personal Weapons,County,50K-100K,26-35,26-35,1.0,1.0,Y
166672818,0,6.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166672822,0,7.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,10K-50K,26-35,51-65,1.0,1.0,N
166672847,1,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,36-50,36-50,1.0,1.0,N
166672848,0,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,18-25,18-25,1.0,1.0,N
166672853,0,14.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,10K-50K,26-35,51-65,1.0,1.0,N
166672866,0,10.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166672870,0,17.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166672873,1,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166672877,0,21.0,Assault Offenses,Person,Individual,Unknown,City,10K-50K,26-35,36-50,1.0,1.0,N
166672878,0,2.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166672880,0,12.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166672885,1,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166672890,0,13.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
166672891,0,15.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166672894,0,16.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
166672898,1,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166672899,1,1.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
166672900,0,4.0,Assault Offenses,Person,Individual,Unknown,City,10K-50K,36-50,36-50,1.0,1.0,N
166672901,1,9.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
166672905,0,19.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,18-25,1.0,1.0,N
166672906,1,23.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166672909,0,13.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,Under 18,1.0,1.0,N
166672917,0,10.0,Sex Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166672921,0,15.0,Fraud Offenses,Property,Individual,Personal Weapons,City,10K-50K,18-25,51-65,1.0,1.0,N
166672928,0,15.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166672933,0,20.0,Assault Offenses,Person,Individual,Unknown,City,10K-50K,26-35,51-65,1.0,1.0,N
166672938,1,12.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
166672951,0,12.0,Fraud Offenses,Property,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
166672965,0,18.0,Assault Offenses,Person,Individual,Blunt Object,City,10K-50K,26-35,51-65,1.0,1.0,N
166672970,1,1.0,Assault Offenses,Person,Individual,Other,City,10K-50K,26-35,36-50,1.0,1.0,N
166672982,1,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
166672997,0,11.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,51-65,1.0,1.0,N
166673003,0,19.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,36-50,1.0,1.0,N
166673011,0,12.0,Assault Offenses,Person,Individual,Knife/Cutting Instrument,City,10K-50K,26-35,51-65,1.0,1.0,N
166673025,0,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,18-25,51-65,1.0,1.0,N
166673038,0,1.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,36-50,1.0,1.0,N
166673043,1,8.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,36-50,1.0,1.0,N
166673047,1,13.0,Assault Offenses,Person,Individual,Handgun,City,10K-50K,36-50,18-25,1.0,1.0,N
166673056,0,17.0,Assault Offenses,Person,Individual,Handgun,City,10K-50K,36-50,36-50,1.0,1.0,N
166673059,0,21.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166673062,0,20.0,Sex Offenses,Person,Individual,Personal Weapons,City,10K-50K,18-25,36-50,1.0,1.0,N
166673063,0,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,51-65,1.0,1.0,N
166673066,1,2.0,Assault Offenses,Person,Individual,Unknown,City,10K-50K,26-35,26-35,1.0,1.0,N
166673078,0,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,36-50,Under 18,1.0,1.0,N
166673086,0,15.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,36-50,1.0,1.0,N
166673092,1,19.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
166673095,0,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166673096,0,0.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,10K-50K,26-35,51-65,1.0,1.0,N
166673098,0,8.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
166673106,0,16.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
166673122,0,21.0,Assault Offenses,Person,Individual,Knife/Cutting Instrument,City,10K-50K,26-35,26-35,1.0,1.0,N
166673124,0,21.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166673135,0,13.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,10K-50K,26-35,51-65,1.0,1.0,N
166673156,1,23.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,18-25,18-25,1.0,1.0,N
166673169,0,18.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,36-50,51-65,1.0,1.0,N
166673171,0,19.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166673174,1,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,18-25,18-25,1.0,1.0,N
166673176,0,23.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,18-25,1.0,1.0,N
166673179,1,4.0,Assault Offenses,Person,Law Enforcement Officer,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
166673188,0,13.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,18-25,18-25,1.0,1.0,N
166673213,0,13.0,Assault Offenses,Person,Individual,Other,City,10K-50K,36-50,36-50,1.0,1.0,N
166673253,0,20.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,10K-50K,26-35,51-65,1.0,1.0,N
166673257,0,21.0,Fraud Offenses,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
166673271,0,15.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166673275,0,23.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
166705893,0,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,Under 10K,36-50,36-50,1.0,1.0,N
166795233,0,13.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,County,10K-50K,36-50,26-35,1.0,1.0,N
166795245,0,18.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,County,10K-50K,36-50,26-35,1.0,1.0,N
166795247,0,21.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,County,10K-50K,36-50,26-35,1.0,1.0,N
166795251,1,10.0,Assault Offenses,Person,Law Enforcement Officer,Other,County,10K-50K,36-50,18-25,1.0,1.0,N
166795257,0,1.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,County,10K-50K,26-35,26-35,1.0,1.0,N
166853021,0,17.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,10K-50K,26-35,18-25,1.0,1.0,N
166853022,0,21.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166853024,0,17.0,Burglary/Breaking & Entering,Property,Individual,Personal Weapons,City,10K-50K,26-35,Under 18,1.0,1.0,N
166853130,1,21.0,Assault Offenses,Person,Law Enforcement Officer,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
166853131,0,6.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166853134,0,11.0,Assault Offenses,Person,Individual,Firearm,City,10K-50K,26-35,26-35,1.0,1.0,N
166853136,0,17.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166853138,1,15.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
166853143,0,12.0,Assault Offenses,Person,Individual,Motor Vehicle/Vessel,City,10K-50K,36-50,26-35,1.0,1.0,N
166853148,1,12.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,18-25,1.0,1.0,N
166853149,0,7.0,Fraud Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166853153,1,15.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,36-50,36-50,1.0,1.0,N
166853157,0,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
166853160,0,17.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166853164,1,10.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,18-25,1.0,1.0,N
166853168,0,12.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
166853170,0,18.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166853173,0,8.0,Fraud Offenses,Property,Individual,Personal Weapons,City,10K-50K,36-50,36-50,1.0,1.0,N
166853176,0,0.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,36-50,1.0,1.0,N
166853184,0,18.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
166853185,0,1.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166853189,0,20.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166853191,1,9.0,Assault Offenses,Person,Individual,Blunt Object,City,10K-50K,36-50,36-50,1.0,1.0,N
166853194,0,16.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
166853201,0,12.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,36-50,36-50,1.0,1.0,N
166853204,1,20.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166853207,0,10.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
166853209,0,8.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,18-25,1.0,1.0,N
166853218,0,17.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,18-25,26-35,1.0,1.0,N
166853224,0,18.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166853227,0,9.0,Assault Offenses,Person,Individual,Other,City,10K-50K,26-35,26-35,1.0,1.0,N
166853230,0,17.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,18-25,18-25,1.0,1.0,N
166853232,0,21.0,Motor Vehicle Theft,Property,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
166853233,0,3.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,10K-50K,26-35,36-50,1.0,1.0,N
166853235,0,9.0,Destruction/Damage/Vandalism of Property,Property,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166853236,0,9.0,Robbery,Property,Individual,Handgun,City,10K-50K,26-35,26-35,1.0,1.0,N
166853239,1,17.0,Larceny/Theft Offenses,Property,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
166853240,0,0.0,Assault Offenses,Person,Law Enforcement Officer,Personal Weapons,City,10K-50K,26-35,Under 18,1.0,1.0,N
166853244,0,8.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,36-50,36-50,1.0,1.0,N
166853247,0,15.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166853256,0,16.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166853261,0,8.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166853266,1,22.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,26-35,26-35,1.0,1.0,N
166853268,0,9.0,Assault Offenses,Person,Individual,Personal Weapons,City,10K-50K,36-50,26-35,1.0,1.0,N
